8.21109e-05,-0.000209586,-0.000254926,-0.000543644,-0.000526978,-0.000208385,0.000279598,-0.00049997,-0.000401761,0.000274879,-5.14923e-06,-1.81213e-08,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.536452,1.08399,1.47082,0.696223,1.87378,1.38208,1.99973,0.473414,0.972021,
100.004,-0.00205672,0.00829167,-0.00106939,-0.00500444,-0.0118311,-0.00610716,0.00306581,0.00679682,0.0233616,-0.0234935,-0.0461941,0.00305541,0.0606757,0.125377,0.175738,0.225353,0.287104,0.33606,0.386844,0.446524,0.275166,1.03266,1.41484,0.862307,1.99968,1.47972,1.96588,0.724239,1.11573,
200.003,0.000682704,0.00342222,-0.0260944,0.00191951,-0.0454271,-0.00144578,0.0273362,0.0178868,0.0034392,-0.0306038,-0.00686118,0.0434205,0.100266,0.163246,0.217953,0.268432,0.328653,0.377829,0.427702,0.487775,0.28705,1.07713,1.61449,1.04347,1.81707,1.64587,2.024,0.798636,1.00909,
300.008,-0.0041867,-0.00158232,-0.0289405,0.0306644,0.000570753,0.0348005,0.0315773,0.0343016,-0.00374561,-0.0354553,-0.0225322,0.0260476,0.0830942,0.141458,0.199097,0.24863,0.299916,0.351422,0.405708,0.468194,0.23588,1.10179,1.60866,1.11141,1.90791,1.88009,1.94153,0.903562,1.18337,
400.001,-0.0179456,0.000879546,-0.0178706,0.0439727,-0.00066068,0.00385049,0.0311086,0.0283212,-0.00372526,-0.0396853,-0.0672434,-0.0181228,0.0413605,0.0998511,0.157207,0.206417,0.259758,0.311562,0.366892,0.425415,-0.118589,1.16102,1.61424,1.06987,2.14902,1.82484,2.12112,0.927579,1.05331,
500.002,-0.00593099,0.0199356,-0.0192728,0.00387581,-0.0225015,-0.00137492,0.0258665,0.040849,-0.000929754,-0.0331446,-0.141654,-0.0897937,-0.0317527,0.0327658,0.0881269,0.137604,0.189163,0.23924,0.300009,0.35385,-0.197776,1.06301,1.4441,1.00569,2.20209,1.83255,1.92168,1.11425,0.92261,
600.002,-0.00372847,0.00243974,-0.0321104,0.00114041,-0.00132608,-0.000199015,0.0263186,0.0326033,0.00606857,-0.020827,-0.0254608,0.0235679,0.0848924,0.14606,0.19363,0.240633,0.3003,0.348057,0.408851,0.460783,-0.0586268,1.18438,1.4946,0.752109,2.31291,1.55552,1.96919,1.17929,0.868475,
700.003,0.00101102,0.00369587,-0.0293347,-0.00155174,-0.0389516,-0.0240306,0.0121344,0.0353439,0.00234235,-0.0453068,0.115243,0.165651,0.225135,0.287437,0.337841,0.385947,0.439359,0.488777,0.55153,0.612503,0.00747134,1.08536,1.51531,0.848517,2.43682,1.6854,2.07969,1.24268,1.14558,
800.005,-0.000844511,0.000603075,-0.00365774,0.00093991,-0.0239633,-0.00254308,0.0343221,0.0566324,0.0242478,-0.00830134,0.374714,0.42438,0.487287,0.550202,0.600907,0.649547,0.711028,0.759942,0.81792,0.876919,0.0206746,1.23996,1.35453,0.89048,2.41989,1.50037,2.05152,1.05992,1.0592,
900.01,-0.00360281,-4.98206e-05,0.00038005,0.00180008,0.00307276,0.000837726,0.00653184,0.000675452,-0.0209361,-0.0588751,0.515928,0.564664,0.627661,0.690782,0.74036,0.791018,0.843065,0.895743,0.949035,1.00586,0.118362,1.35305,1.40417,0.735316,2.50694,1.90208,1.99381,0.827189,0.995124,
1000.01,-0.0227911,-0.0141515,0.00101439,0.0013259,-0.00298138,-0.0272627,0.00291445,0.0361284,-0.00175364,0.000978866,0.737457,0.786761,0.849642,0.912836,0.962434,1.01118,1.06686,1.11879,1.1753,1.23809,0.153227,1.45229,1.31091,0.493624,2.81281,1.68969,1.82028,1.03669,1.51073,
1100.01,-0.0031175,-6.87876e-05,-0.00669276,0.00332996,0.00287021,-0.00347997,0.0292215,0.043828,0.000113069,-0.0039287,0.976227,1.0251,1.08764,1.1474,1.19541,1.2445,1.3012,1.35052,1.40663,1.47163,0.0275965,1.26835,1.54547,0.399689,2.66631,1.66872,1.97951,0.997864,1.41579,
1200.01,-0.00114721,0.000585389,-0.0346173,-0.000743151,0.00170516,-0.00314314,0.0051439,0.0361863,0.00139555,-0.00471522,1.15275,1.2023,1.2629,1.32587,1.37434,1.42347,1.47439,1.53106,1.58667,1.65141,0.0465815,1.16534,1.46611,0.289281,2.61817,1.83341,1.71828,0.995753,1.28261,
1300,-0.000240712,0.00157854,-0.0360267,-0.000450835,-0.00240366,-0.00689972,0.0148897,0.043736,0.0200499,-0.00211307,1.31021,1.36041,1.41768,1.47653,1.52536,1.57322,1.62484,1.68739,1.74812,1.80811,-0.0276895,1.09274,1.58472,0.0559659,2.57635,1.71078,1.47574,1.22297,1.18459,
1400,-0.0103576,0.00801883,-0.0276868,-0.00255185,-0.00554634,-0.00378478,0.0260357,0.0191564,-3.52688e-05,-0.000505664,1.41799,1.46884,1.52359,1.58588,1.6338,1.67989,1.73149,1.79347,1.8531,1.91639,-0.179665,0.989813,1.50834,-0.0214403,2.42099,1.723,1.3345,1.11249,1.24381,
1500,-0.00212528,-0.00136099,-0.0304332,-0.000855574,-0.00140811,-0.000919819,0.0352494,0.00715001,0.0290192,-0.00232232,1.50786,1.55705,1.61472,1.67519,1.72248,1.76881,1.82179,1.8845,1.94864,2.00637,0.0423749,1.09847,1.53924,-0.0569724,2.71875,1.72376,1.33306,1.32645,1.04853,
1600,-0.00046634,-0.00111608,-0.0339871,-0.0066479,0.00545917,-0.00773169,0.0263703,0.0297555,0.010698,-0.00534948,1.64326,1.69307,1.74458,1.80439,1.85231,1.90387,1.96222,2.0248,2.08599,2.14635,0.123205,0.906023,1.58234,-0.137631,2.94994,1.6107,1.29117,1.1851,1.1,
1700.01,-0.0248159,-0.0182411,-0.0483579,-0.0115028,0.0406848,0.000980516,0.0462492,0.0085566,0.0138502,-0.00250632,1.91591,1.96498,2.02108,2.08179,2.13189,2.18296,2.24194,2.29716,2.35996,2.42252,0.199059,1.06039,1.50469,-0.242672,3.00118,1.56191,1.04711,1.33222,1.19281,
1800,-0.00296397,-0.00329919,-0.0368074,-0.00419661,0.000679156,0.00539696,0.0391785,0.0239577,0.0202848,0.000633337,2.249,2.29791,2.35216,2.41161,2.45618,2.51561,2.57687,2.63128,2.69365,2.756,0.412123,1.10688,1.577,-0.0571268,3.29845,1.51349,1.09351,1.22235,1.1757,
1900.01,-0.000171134,-0.00084564,-0.0264091,-0.0411657,0.000131819,0.0301148,0.0240086,0.0106904,-0.00481527,0.0139008,2.50217,2.5521,2.60539,2.66825,2.71636,2.77743,2.84019,2.89406,2.95265,3.01634,0.409272,0.87383,1.28207,0.195848,3.14196,1.42606,0.961637,1.01652,1.28322,
2000,-0.00340259,-0.00035565,-0.0332534,-0.0310214,-0.00130574,0.00149037,0.0476012,0.0245841,0.00366123,0.0164355,2.71541,2.76419,2.81904,2.88068,2.92646,2.98594,3.04591,3.10155,3.15786,3.22181,0.477424,1.02174,1.38572,0.234264,3.24905,1.50846,1.06139,1.05961,1.43036,
2100.01,-0.0030332,0.00024646,-0.0170865,-0.0247955,-0.00419412,0.00304343,0.0249523,0.00967596,-0.000466208,0.0212936,2.92038,2.96927,3.02313,3.0851,3.13198,3.19217,3.25347,3.30663,3.36608,3.42888,0.45976,0.994741,1.26112,0.101215,3.30458,1.44968,1.01411,1.13024,1.51158,
2200.01,-0.00134126,-0.00353626,-0.0362379,-0.00244074,-0.000526726,4.8885e-05,0.0346451,0.0199953,0.00184936,0.041146,3.25339,3.30285,3.35495,3.41396,3.4595,3.51977,3.57972,3.63868,3.69676,3.75393,0.466011,0.963474,1.57656,0.200363,3.30005,1.49463,1.18213,1.13261,1.67408,
2300,-0.00458718,-0.00208027,-0.0376654,-0.0258182,-0.00110545,0.00223843,0.0491075,0.0318688,-9.10368e-07,0.0383072,3.51038,3.55887,3.61411,3.6737,3.71738,3.77624,3.83298,3.88789,3.94844,4.00718,0.388734,1.05382,1.51393,0.336641,3.42704,1.58442,1.05996,1.18724,1.6244,
2400.01,-0.00184795,-0.00452499,-0.0352695,0.000428273,-0.0025618,-0.00529339,0.0316448,0.0293453,0.00991605,0.0499657,3.79553,3.8448,3.90343,3.95816,4.00429,4.06437,4.11498,4.17481,4.23498,4.2898,0.538306,1.0835,1.68602,0.339452,3.40518,1.82382,1.33111,1.18583,1.76098,
2500.01,0.000766864,-0.00235629,-0.0449446,-0.00228397,-0.035294,-0.00108518,0.0294636,-0.00138325,0.00312438,0.0432781,4.06447,4.11477,4.17253,4.22732,4.27388,4.33414,4.3814,4.44221,4.50409,4.55905,0.388134,1.08642,1.7169,0.36517,3.47131,1.85177,1.22339,1.3984,1.72946,
2600.01,-0.00516652,-0.00143539,-0.0399371,-0.00181396,-0.00151422,0.000552389,0.00173689,-0.000212115,0.0252518,0.0745801,4.31218,4.36058,4.41863,4.47733,4.52283,4.58292,4.62931,4.68992,4.74998,4.80438,0.436671,1.1336,1.58084,0.220187,3.42793,1.89297,1.29362,1.50631,1.71509,
2700,-0.0323406,-0.0317188,-0.0283251,-0.00218409,0.00415579,-0.0165667,-0.00083496,0.00581193,0.0330454,0.0697526,4.44231,4.49112,4.553,4.61362,4.65884,4.71951,4.76482,4.82413,4.88474,4.94439,0.431598,1.38481,1.48549,0.128823,3.24622,1.89835,1.43828,1.47385,1.56933,
2800,-0.0410964,-0.030771,-0.0012687,0.000981103,0.000734459,-0.017308,-0.0091365,0.0380907,0.00713953,0.0399172,4.46312,4.51164,4.57274,4.63432,4.68157,4.73784,4.78472,4.84009,4.90042,4.95928,0.365493,1.51063,1.40218,0.0622641,3.08711,2.07004,1.63167,1.2552,1.62191,
2900,-0.0304523,-0.0261379,-0.000691769,0.00393161,0.0171556,-0.00120126,0.000602797,0.0248844,-0.00357286,0.0471639,4.52339,4.57097,4.62184,4.68064,4.7268,4.7887,4.83681,4.89853,4.9508,5.00443,0.425038,1.72647,1.61824,0.0121159,3.1976,2.0646,1.50623,0.879011,1.71599,
