8.19625e-05,-0.000209216,-0.000303185,-0.000806547,-0.000273805,-0.000187139,0.00026213,-0.000692089,-0.000213568,0.000537483,-0.000206322,-1.80562e-08,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.30129,1.31138,0.476513,0.575857,1.83024,0.940709,0.54215,0.552022,0.0232141,
100.007,-9.72958e-05,0.0015795,0.00151755,0.000704677,0.00101146,0.0250209,-0.00092847,-0.00357957,-0.00254106,-0.0156729,0.134301,0.184268,0.248707,0.299838,0.351242,0.409025,0.462139,0.514433,0.565584,0.615744,0.247967,1.41905,0.394499,0.491609,1.73361,0.8336,0.605421,0.554605,0.143584,
200.008,-0.0032056,-0.000876896,0.0181991,0.0371938,0.00402552,0.0268501,0.0347285,-0.0197946,-0.0315065,-0.0433123,0.278209,0.32705,0.389336,0.438495,0.488705,0.553153,0.605584,0.659219,0.7119,0.763196,0.229907,1.45459,0.376684,0.439311,1.60174,0.869093,0.875147,0.882323,0.390218,
300,-0.00268745,0.000383209,-0.00156415,0.00027799,0.00288223,0.0415226,0.0249787,0.00115538,-0.0186113,-0.00530754,0.420911,0.469917,0.532544,0.581063,0.629705,0.692884,0.751443,0.815206,0.869357,0.921028,0.343078,1.25183,0.570671,0.728784,1.49584,1.04853,1.19619,0.883966,0.408954,
400.013,-0.00324368,-0.00125267,0.00288481,-0.00293712,0.0095471,0.0267925,-0.00155848,0.00709153,-0.0114828,-0.000566631,0.485576,0.534405,0.597112,0.646565,0.6949,0.759315,0.816953,0.881313,0.935481,0.985742,0.105342,1.34627,0.788459,0.593737,1.31408,1.04968,1.32632,0.910639,0.241116,
500.004,-0.000139411,-0.00137013,0.0040858,0.0063987,0.000549324,0.00282748,0.00282263,-0.00536211,-0.0340227,-0.00818192,0.514532,0.564475,0.628031,0.678904,0.732205,0.795248,0.857959,0.918015,0.975131,1.0273,-0.00598145,1.41175,0.780764,0.848318,1.15397,1.119,1.02053,0.977963,0.116555,
600.01,-0.0138615,-0.00177436,0.0228959,0.0201496,-0.00192761,0.000583483,0.00414824,0.000406668,-0.0258345,-0.00129644,0.668958,0.719988,0.781784,0.831469,0.884329,0.947491,1.01139,1.07146,1.12709,1.17768,-0.130993,1.52302,0.809622,0.876033,1.21666,1.24238,1.07649,0.945694,0.0318297,
700.008,-0.00877033,-0.00224682,0.028038,0.00496473,0.000858999,8.85397e-05,0.00241199,0.000131931,-0.0121812,-0.000746481,0.896702,0.947019,1.00468,1.05542,1.10701,1.17016,1.23319,1.29567,1.35249,1.40283,-0.0651229,1.69613,0.871236,0.863102,1.1837,1.24595,1.09286,1.06611,0.267071,
800.005,-0.00775316,0.00510496,0.0329094,0.0332567,0.000122443,0.000821446,0.0137402,-0.00763161,-0.0333139,-0.0104327,1.05283,1.10314,1.15647,1.20895,1.26505,1.33069,1.38824,1.44859,1.50859,1.56091,-0.156518,1.7372,0.886204,1.02454,1.22494,0.966371,1.1144,0.994607,0.135224,
900.005,-0.00534511,0.00450454,0.0383474,0.0330243,0.00160721,-0.0029142,0.00314316,-0.00225298,-0.0364582,-0.0453036,1.23998,1.29013,1.34385,1.40033,1.46104,1.52448,1.57778,1.63573,1.69347,1.74513,-0.135971,1.79714,0.996881,1.06216,1.1249,0.710993,0.962461,0.981043,0.345995,
1000,-0.0231748,-0.00250849,-0.00129762,-0.022801,0.0287582,0.0279571,0.0329364,0.0250591,-0.0286226,-0.00376111,1.46053,1.50999,1.55881,1.61623,1.67666,1.73948,1.78939,1.85066,1.90708,1.95848,0.0975651,1.99587,1.09595,1.54433,1.27029,0.791288,1.13159,0.98235,0.222915,
1100.01,-0.00202365,-0.00168688,0.000830049,-0.0244905,-0.000339869,0.0360659,0.0373398,0.0229265,-0.00423452,-0.0330542,1.78119,1.83041,1.87896,1.93329,1.99562,2.05549,2.10477,2.1576,2.21764,2.26933,0.0102901,2.08945,1.00797,1.46476,1.58151,0.670194,0.907229,1.06324,0.115365,
1200.01,-0.00081239,-0.000463092,0.000808085,-0.0290291,-0.000688875,0.0318462,0.0293346,0.00324454,-0.00587747,-0.00061535,2.02104,2.07072,2.12021,2.17463,2.23663,2.2912,2.34078,2.39217,2.45649,2.50675,0.171839,2.05487,0.989592,1.5261,1.74419,0.506681,0.841946,1.23498,0.218531,
1300.01,-0.00150903,-0.00203236,0.00064088,-0.00175358,0.00236712,0.0299976,0.0288236,0.0325752,-0.00395537,-0.00446759,2.17404,2.22345,2.27206,2.33432,2.39691,2.44846,2.49871,2.5501,2.61015,2.66156,0.00421378,2.07664,1.17034,1.36685,1.84639,0.473269,0.649929,1.01587,0.0658774,
