8.19205e-05,-0.000209111,-0.000268894,-0.000175495,-0.000324295,-0.000781585,0.000425605,-0.000484562,-0.000444084,-0.000296881,0.000468113,-1.80378e-08,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,1.69172,0.106768,1.24658,0.167458,0.498643,1.05323,0.282443,1.94784,0.711565,
100.009,-0.031838,0.00718521,0.0310359,0.0343823,0.0263578,0.0254525,-0.0036586,-0.00331787,-0.00408872,-0.00168049,0.0133513,0.0644509,0.11676,0.181199,0.233206,0.286497,0.344406,0.397414,0.449346,0.499996,1.90735,-0.124318,1.39552,0.180129,0.580731,0.88151,0.517148,2.19266,0.688639,
200.009,-0.0330916,-0.0219017,0.00805271,0.012042,0.0272523,0.0295955,-0.00305852,-0.00131378,-0.00231638,-0.00158303,0.231752,0.279265,0.332788,0.395519,0.446563,0.498123,0.558901,0.610826,0.662258,0.712867,2.07593,-0.273697,1.28137,0.102474,0.493922,1.08729,0.342958,2.3259,0.757477,
300.004,-0.00152627,-0.00173196,0.0412857,0.00498226,0.0285714,0.00515262,-0.0218712,-0.00334142,-0.00220565,-0.00165428,0.586999,0.636398,0.68816,0.751722,0.803355,0.856339,0.914636,0.967235,1.01867,1.0693,2.21217,-0.173885,1.27177,-0.021413,0.644008,0.967599,0.386673,2.10625,0.733479,
400.002,-0.000463242,0.00122557,0.0340509,0.00157601,0.000789658,0.00230405,-0.000876447,-0.00252887,-0.0028543,-0.0021733,0.893804,0.943623,1.00625,1.0675,1.1194,1.17159,1.22455,1.27719,1.32899,1.3798,2.27588,-0.455845,1.1339,-0.00031953,0.44603,0.752314,0.200901,2.01758,0.597757,
500.005,-0.00114437,0.00109035,0.0421052,0.00445517,0.00220767,0.00231649,-0.00170287,-0.00294827,-0.00279482,-0.00199633,1.23686,1.28641,1.34561,1.40736,1.45948,1.51199,1.56532,1.61802,1.66974,1.72049,2.26902,-0.349037,1.14767,-0.0142764,0.605268,0.778716,0.283962,2.0086,0.6378,
600.002,-0.00789294,-0.00882553,0.0314277,0.0242569,0.0410278,0.0298003,-0.00675355,-0.0246441,0.000932218,-0.000905495,1.51149,1.56126,1.61817,1.68121,1.7331,1.78439,1.83755,1.88806,1.94245,1.9928,2.08053,-0.264633,1.43038,-0.163929,0.744661,0.94719,0.440543,1.76658,0.718946,
700.003,-0.0247292,-0.0265622,0.0247912,0.00775269,0.0438251,0.0211244,0.00173694,-0.0123094,0.0025244,-0.00119255,1.73197,1.78148,1.83574,1.89798,1.95765,2.00772,2.05856,2.11007,2.16224,2.21269,2.17265,-0.298871,1.39865,-0.423852,0.728261,0.815621,0.434366,1.89941,0.531142,
800.003,-0.00125749,-0.00298812,0.0341636,0.0115285,0.0439475,0.035008,-0.00701875,-0.0290742,0.00050268,-0.00130668,1.99516,2.04466,2.10415,2.16663,2.22007,2.27173,2.32668,2.37775,2.43157,2.48207,2.36574,-0.398135,1.22431,-0.18715,0.722689,0.90783,0.506223,1.80568,0.20361,
900.004,-0.00102628,-0.00134886,0.00312132,0.0169219,0.0280159,0.0108893,-0.00535952,-0.0273872,-0.000334834,-0.00176475,2.28237,2.33196,2.38373,2.44794,2.50284,2.55537,2.60861,2.66009,2.71397,2.76464,2.34966,-0.168381,1.33479,-0.198141,0.675434,0.797737,0.453682,1.81968,0.0367889,
1000,-0.00172021,-0.00262004,0.0338665,0.0510747,0.0422441,0.0313557,-0.00693721,-0.0319217,-0.00312463,-0.0155317,2.59535,2.64467,2.69799,2.76147,2.81302,2.86612,2.92326,2.97572,3.02781,3.07804,2.20242,-0.232524,1.46676,0.0759488,0.757725,0.938797,0.674772,1.91912,0.287317,
1100.01,-0.00368676,-0.0180585,0.0121118,0.0518982,0.0391492,0.0320952,-0.00325153,-0.0164303,-0.00480308,-0.00228987,2.84409,2.89269,2.94817,3.00609,3.05681,3.10917,3.17041,3.22316,3.27588,3.32674,2.22329,-0.282401,1.65812,0.0775842,0.563066,1.08129,0.229903,1.94456,0.477911,
1200.01,-0.000488892,-0.00152946,0.0220286,0.0377308,0.0355617,0.0293144,-0.00236881,-0.00425564,-0.00330716,-0.00245006,3.13995,3.18975,3.25083,3.30215,3.35378,3.40674,3.46957,3.52283,3.57484,3.62574,2.40403,-0.417835,1.91403,0.252136,0.721066,1.15919,0.371293,2.2957,0.425305,
1300,-0.00238539,0.0015528,0.0122579,0.0264047,0.0304385,0.0149304,-0.00399303,-0.00181504,-0.00395731,-0.00349593,3.51439,3.5635,3.62728,3.67768,3.72892,3.78312,3.84852,3.9016,3.95403,4.00523,2.32245,-0.568785,2.00586,0.35999,0.89714,1.19148,0.680846,2.40517,0.365371,
1400,-0.00214106,0.000208492,0.0045442,0.0358764,0.0531483,0.0216172,-0.00401587,-0.0155728,-0.0333132,-0.00540003,3.67818,3.72737,3.79045,3.84213,3.89409,3.9542,4.01839,4.07212,4.12519,4.17697,2.53982,-0.718667,1.90864,0.506455,1.03111,1.13817,0.803169,2.54165,0.34532,
1500.01,-0.00252243,-0.00246177,0.00333474,0.0445696,0.0479257,0.00672412,-0.00388649,-0.00339826,-0.00310279,-0.000593795,3.88899,3.93803,4.00058,4.05994,4.111,4.17209,4.22669,4.27912,4.33044,4.38068,2.65813,-0.601689,1.63317,0.267437,1.09949,0.86115,0.649591,2.5373,0.39109,
1600,0.0222125,-0.00364549,0.0157441,0.0382397,0.0337987,-0.00261768,-0.0196084,-0.0303091,-0.0294413,-0.0310268,4.15289,4.20634,4.2623,4.31982,4.37317,4.43058,4.48414,4.53747,4.58968,4.64079,2.92375,-0.274162,1.73935,0.395198,0.94245,0.721978,0.711507,2.58926,0.581195,
