8.19774e-05,-0.000209253,-0.000299352,-0.000127619,-0.000200869,-0.000859635,-0.000199182,0.000376768,-0.000848228,-0.000187652,0.000462348,-1.80627e-08,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.414155,1.04459,1.21619,1.17269,0.732213,0.437308,1.07497,0.698412,0.716408,
100.005,0.0116109,0.0268056,0.0112122,0.0113683,-0.00174729,-0.0223957,-0.000492053,-0.0330226,-0.0290666,-0.00163826,0.0888507,0.141142,0.195813,0.263294,0.324073,0.380123,0.434129,0.491934,0.544738,0.595463,0.427232,0.90163,1.27568,1.03437,0.900332,0.328678,0.97779,0.566958,0.678689,
200.012,0.0311253,0.00942468,-0.00294858,0.00888014,0.000120421,-0.00926455,-0.000381023,-0.00219819,-0.00312094,-0.00244214,0.372294,0.423744,0.480889,0.547071,0.610591,0.666446,0.719322,0.772021,0.823967,0.874863,0.604952,1.04135,1.36593,1.198,0.852319,0.46653,0.693336,0.435312,0.711168,
300.005,0.000524041,0.0115474,-0.00403789,0.0314853,0.00279502,-8.49361e-05,0.00199686,-0.00307494,-0.00674424,-0.00328105,0.712882,0.763128,0.825245,0.88954,0.950051,1.00442,1.05694,1.11011,1.16229,1.21285,0.523479,1.1363,1.49634,1.09968,0.895155,0.46528,0.701659,0.428455,0.762875,
400.004,0.000115404,0.00301744,0.000296797,0.00688,0.00264064,-0.00329811,0.000475126,0.000759423,-0.0038651,-0.0261129,1.03738,1.08743,1.15069,1.21571,1.27875,1.33711,1.38878,1.44061,1.49271,1.54427,0.370107,1.209,1.33522,1.17789,1.01591,0.382074,0.652937,0.743898,0.842073,
500.001,4.34375e-05,0.00463301,-0.0053142,0.0420654,0.0211821,0.00173492,0.00373261,-0.00548795,-0.00399752,-0.0322785,1.31533,1.36536,1.42784,1.48909,1.55048,1.60501,1.65774,1.71164,1.76407,1.81682,0.327871,1.16538,1.58461,1.13281,0.914787,0.530083,0.780039,0.43547,0.883351,
600.001,0.000570426,0.00574397,0.0364607,0.0157209,0.0123472,-0.00497668,-0.0028405,-0.00196013,-0.00263723,-0.00181554,1.60644,1.65669,1.72229,1.7886,1.84318,1.90209,1.95534,2.00765,2.05926,2.10995,0.331662,1.30904,1.2581,0.811901,0.980659,0.649412,0.407614,0.418559,0.662136,
700.005,0.00362388,0.0337705,0.0289013,0.00354832,-0.00349639,-0.000895621,-0.0024198,-0.00283756,-0.0029317,-0.00212073,1.8491,1.90048,1.96655,2.02973,2.08803,2.1419,2.19544,2.24818,2.29998,2.35077,0.333038,1.42457,1.13449,0.996703,0.620534,0.63358,0.207601,0.342757,0.538145,
800.005,7.1388e-05,0.00611976,0.0147189,0.00217914,-0.00120474,0.000863652,-0.000617942,-0.00218774,-0.00281001,-0.00233207,2.13495,2.185,2.25044,2.31391,2.36777,2.42027,2.47308,2.52566,2.57749,2.62835,0.258009,1.40284,1.18596,0.853979,0.541461,0.498941,0.213365,0.304361,0.568916,
900.003,0.00665118,0.015543,0.0308064,0.00261541,0.000845769,-0.0225031,-0.00516919,-0.00207224,-0.00234121,-0.00203885,2.40186,2.45372,2.51936,2.58332,2.63814,2.69318,2.74704,2.79938,2.85098,2.90174,0.395388,1.3076,1.15682,0.803666,0.807487,0.355805,0.39884,0.440919,0.624111,
